Age,Income,Score
67,54.190190093660455,41.95062481694489
45,42.949881442415915,49.793593860297214
45,49.44230922342294,41.02468497823204
54,55.58326912521722,53.56283016279729
58,50.760053914124114,59.91803581566247
53,55.387559924463694,1.9824582916557274
44,40.79326406920634,46.945420785896886
34,51.69360824036078,96.38642484787124
26,35.8628550309502,52.384195732825326
50,48.887739386513,68.07668447843636
37,40.960923585352106,31.874521933771437
30,42.64470057410233,77.62514643712349
45,62.36093175210438,77.51922670573539
65,60.91310120594269,52.608308717759755
46,56.09138120907177,97.62536850464214
30,39.07687235327421,13.429471261502684
63,46.83591550305198,2.6778188240685186
52,62.130976999791834,77.2456629639525
23,51.417169136399046,80.90839819912337
35,73.19329539981695,12.900515682937048
68,53.93317839394372,27.292700462902
22,51.92049116490031,2.737683973296262
64,46.908835357974986,30.037552467275905
42,51.33540904782282,77.54104551794848
19,48.47530163619456,52.278092243545316
27,57.0810867668859,35.46146372366052
47,59.56702316794584,37.802190195726695
67,42.140105394920504,1.1340089458313471
62,36.68767046442222,30.680252228958352
22,31.637946268967035,64.99941542215512
50,55.079913269125434,97.44524993781936
18,38.966333938261265,84.85902187140606
35,28.47109407047517,3.3359014999073837
49,53.885786045309644,89.9574998628091
64,74.9299951743279,78.53664291656396
66,49.939290884601064,78.25723623352707
28,58.38490774451642,46.341580141353575
38,50.81829358547565,40.40252400249578
43,49.01110346808857,30.98865715448607
42,59.190764829877686,7.503791036482212
39,47.097254558113484,23.59530098587621
44,52.673923140719026,25.41375986282444
66,53.216978061960134,48.92362990130996
30,43.31909546356951,74.99699625307271
50,59.92042349536523,47.907173011396715
51,48.25040243304591,6.7266004952689
58,42.442548405071555,95.82119029783219
52,55.365098435704034,94.32970759031711
18,41.015320182089624,78.73376477169244
38,50.281811573691286,99.14146225485784
65,49.90881003355796,54.90375094722603
23,60.85895565831578,96.3140666750674
45,54.746982328799525,8.484899021058327
34,49.74973041254856,37.20239407787576
22,58.17766299200287,23.31274553266982
48,63.90207549017313,20.387475329292734
22,55.578103063518626,14.939491940374932
55,50.103526198433805,62.61895051503367
20,36.8816376764984,78.3508637189832
40,39.348863369246274,58.251541542615705
54,46.94775295645332,15.549308249232757
54,43.90487797840717,81.30125322341362
27,48.13028697014554,63.95951600920912
27,50.56649924897107,39.42840490657256
36,55.29692754356731,67.73889925807023
34,49.29501221940909,26.730592945040453
38,54.86501643826202,35.17402864092684
31,50.6447441481012,91.83109847006703
26,30.245334336461287,29.759946061470618
63,40.606646061812455,47.52883854763572
18,48.55912444278385,89.12397260220546
68,37.90305257158892,71.06441367648522
62,55.99928729996205,7.158119390305572
30,65.30750832343698,15.583001383618063
21,62.18761851697317,1.776317486419765
18,47.86557129069792,63.461257232687174
66,64.90726136849952,45.31966911563141
57,51.486674572021116,14.293210239325278
49,46.629140288819606,95.83547798462027
51,43.8659733645906,53.43631267061637
45,46.975303135118715,24.94743611717603
48,46.118231814587716,50.559753544316045
25,51.70416222375488,68.28241294077567
56,51.60573981049865,8.547682579382883
43,50.03046020153415,28.195677689741306
51,54.369381697463496,80.88958359751537
20,61.906462747863415,46.50682216986346
67,59.495541354413234,55.1111370611972
29,35.151020315500965,43.84878421873746
18,24.46078865098045,5.346094321657507
61,59.34319911239274,17.409228202195436
22,36.33121301584579,45.1086222354472
47,47.75234598107316,21.709361075384855
47,38.298869739406406,5.947923837308195
34,31.9801956241998,84.52131674113055
65,55.41462728204788,98.13806038724746
64,57.59155160302647,79.5211445256772
40,44.2348959927328,85.52470724876204
32,24.089577078550903,24.95573590138749
54,44.53755551747517,96.10207057580678
38,53.91804005402547,20.49564474088941
31,35.21088431225871,95.1915512258214
19,51.83359919779156,99.48711010262915
28,49.846901508270044,71.46055776885882
68,55.792914996010886,98.13322944739036
56,51.19580368414153,57.38443817714326
55,40.26931059118444,26.69463653443294
51,61.965715016644914,44.26259268089647
55,48.4147042697303,59.76253260249981
67,49.72695460490068,8.235074640674483
51,40.667320409268044,62.611983197107364
35,45.567177488084894,98.13660583946717
47,41.15197285973099,19.820657328589036
32,48.27053940076577,79.46691651254994
44,67.11708480142343,90.88198058418232
68,36.28098857068643,94.42645768920185
51,33.86438602123259,96.05342483613927
69,64.71170327493608,52.624504233425725
55,47.90676322848134,97.75348289115887
50,43.309272613400836,75.97371050630944
41,60.39904687396076,17.005472187459226
32,43.94384460263136,48.213110540329026
47,68.26009713546937,72.1147863618284
59,56.77925871339269,25.48669126608925
68,45.120885918542974,64.42090317133986
34,71.57308213265503,66.9934474256153
22,43.94285076996662,17.10727463704802
46,57.42095372009307,56.943445932822875
21,52.99292580406492,77.39106418688216
27,63.01741289398798,50.39067078905825
34,65.61511196726853,2.198208560834635
27,50.320041490657665,1.8948084388499256
34,42.46582129653817,36.3459050530312
37,54.59972142939117,92.69321277474641
41,43.22284630247894,23.63900118075727
22,70.13387247526623,63.802005198297024
51,51.36535331082737,22.985511198638736
23,46.34678448687891,32.84532897629531
19,51.84680305864909,84.95616687054691
30,36.52873710470303,73.15728278472474
60,40.28385961489349,10.444528454007852
60,62.00413907944426,43.441500077656926
65,43.43105721028604,3.8878066008811825
28,39.5308901731806,48.60812451369789
68,55.36652752527286,66.58096715840574
64,61.85704154662997,12.731759736217004
40,57.18953310665067,29.5996089520074
33,59.960476858058165,40.38582592471354
48,42.43204911430539,92.03357144094892
28,35.78189333258156,99.33224652687343
33,65.01333651955487,5.446218600565969
25,46.77320161157864,76.3397844260438
21,47.49166983544953,37.80068257383198
57,63.281941418490575,39.853360436718525
21,55.5623000940066,75.67223236135524
42,54.55887772081608,91.92421678239546
20,71.65002344901083,95.14193085575229
49,43.564817696198574,58.135136017793755
20,59.278401280812375,36.35499477074978
44,50.570131248970846,78.96735950001914
46,52.68592278863257,25.849136942967725
49,65.28468426412532,56.843328854518255
67,55.07835756289624,36.49926769096244
68,55.38296079049633,66.00647629707973
36,60.72507337309802,24.799492376457184
38,46.350472704571146,19.96770162774775
22,41.607903326609936,91.90566958086828
35,39.55190805978967,11.078564612004152
45,30.33643410623998,51.08983286575823
59,70.56207129940321,22.864425513337885
39,38.96791634278317,4.854066369241077
38,47.78746376414228,4.565863010851213
23,47.23186700111079,18.346955438476908
18,53.07406697809101,86.81026509609403
22,58.15737212539297,28.96539565372564
58,58.60473488359745,95.09545788695428
29,44.16922561431062,58.58060700593016
43,48.32878286213589,44.22480478710784
63,52.825799504882994,58.428794632276
51,47.51308873816453,52.153140137400506
66,66.07345576019992,76.11884912197519
31,54.90974951638251,28.967110531312375
43,57.348777860498174,35.951988768429935
62,56.628812686674124,89.51533595079182
44,61.73473857485325,94.69919480189014
26,51.81021558703707,89.36326452116097
43,37.03168052044153,42.525351401774046
64,53.996879517526416,78.25618479768129
39,43.48643106208171,48.157237596808784
64,44.713833182502434,50.25644536246412
47,55.863640187550935,21.263330796671113
60,62.38283071433636,59.52190002259313
65,50.21271576736061,19.427453877581446
34,53.088330125989636,33.824905207652186
43,67.02214944635239,85.64798996037358
53,52.407531794885685,21.500505111874666
18,76.01683114180395,8.04467023216985
25,55.65509645631544,7.831751668668814
66,32.39237240844182,94.13766752980769
52,57.53341621104533,51.185123358221624
69,53.81158384882778,41.53179510988481
32,62.897527540827454,81.27697951978392
64,56.73181351269958,83.74676686314109
39,48.615440160162265,33.88691227844485
31,37.757017637106344,69.66818768990572
43,47.90976742713975,77.34115876933677
45,41.494795457907,65.8104179997295
40,44.19476550195277,16.007912405209836
31,55.8857840442061,87.71242526818864
41,66.69904504351406,54.37036072086486
19,53.94671529822981,28.964770210630366
62,38.04116937964815,43.0975903583317
43,54.446026682201406,4.719537949491831
31,61.966314866456514,13.658813321019338
68,43.90217095680618,76.78912830107022
24,48.65982833327082,1.0011518407812479
20,50.14688194729197,42.24001701974692
64,42.151016869177596,52.72850792747325
40,56.48280433843859,6.408807580096257
63,48.79051851392219,97.33473813426095
60,54.195324439070276,23.38640779371752
64,41.125078221978995,31.115673243991807
62,45.62541699676589,31.090308713247705
35,57.22381357827771,23.81124954961764
55,46.27166847908233,1.1459083865448303
